age	marital	education	housing.loan	personal.loan	contact	day.of.week	duration.contact	number.contatcs.campaign	poutcome	term.deposit
57	married	basic	1	0	telephone	thu	381	3	nonexistent	0
35	married	basic	0	0	telephone	fri	15	3	nonexistent	0
34	married	basic	1	0	cellular	fri	210	1	nonexistent	0
50	married	basic	1	0	telephone	fri	82	2	nonexistent	0
49	married	university.degree	0	0	cellular	thu	289	1	failure	0
28	married	basic	0	0	cellular	wed	549	1	nonexistent	0
52	married	professional.course	1	1	cellular	tue	139	2	success	0
35	single	professional.course	1	0	telephone	tue	352	4	nonexistent	0
65	married	professional.course	0	0	cellular	thu	263	1	nonexistent	0
26	married	basic	1	0	cellular	thu	77	3	nonexistent	0
56	divorced	basic	1	1	cellular	mon	123	3	nonexistent	0
39	married	basic	1	0	cellular	fri	150	4	nonexistent	0
23	single	high.school	1	0	cellular	mon	34	3	nonexistent	0
32	single	university.degree	0	0	cellular	thu	159	2	nonexistent	0
35	single	university.degree	1	0	cellular	thu	789	1	nonexistent	0
50	married	university.degree	0	0	cellular	thu	650	1	nonexistent	0
58	divorced	university.degree	1	0	telephone	mon	83	4	nonexistent	0
37	divorced	professional.course	1	0	cellular	thu	75	1	nonexistent	0
34	single	university.degree	0	0	cellular	thu	169	1	success	1
54	married	professional.course	1	0	telephone	wed	150	3	nonexistent	0
60	married	university.degree	0	0	cellular	mon	133	1	nonexistent	0
30	married	basic	1	0	cellular	wed	219	1	nonexistent	0
34	married	basic	0	0	cellular	thu	234	1	failure	0
30	married	high.school	1	0	telephone	mon	32	3	nonexistent	0
43	married	basic	1	0	telephone	fri	226	2	nonexistent	0
37	married	basic	1	0	cellular	wed	164	3	nonexistent	0
34	married	high.school	0	0	cellular	mon	347	1	failure	0
31	married	basic	1	0	telephone	thu	51	8	failure	0
41	married	high.school	1	0	cellular	wed	314	2	nonexistent	1
48	married	university.degree	0	0	cellular	thu	298	2	nonexistent	0
21	single	high.school	0	0	cellular	mon	328	1	nonexistent	1
38	married	basic	1	0	telephone	wed	226	1	nonexistent	0
42	married	university.degree	1	0	telephone	mon	1002	5	nonexistent	0
40	married	professional.course	1	0	telephone	thu	105	1	nonexistent	0
33	married	university.degree	0	0	telephone	tue	286	2	nonexistent	0
37	divorced	university.degree	1	0	cellular	mon	230	1	nonexistent	0
37	married	high.school	0	0	telephone	tue	26	14	nonexistent	0
38	single	high.school	0	0	cellular	wed	141	1	failure	1
52	divorced	university.degree	0	0	cellular	mon	578	1	nonexistent	0
44	single	professional.course	1	0	cellular	fri	95	3	nonexistent	0
38	single	high.school	0	0	telephone	wed	152	1	nonexistent	0
24	single	high.school	1	0	telephone	wed	453	1	nonexistent	0
32	single	professional.course	1	1	cellular	thu	234	1	nonexistent	0
32	married	high.school	0	0	telephone	tue	162	1	nonexistent	0
39	single	university.degree	1	0	cellular	thu	43	3	nonexistent	0
57	married	basic	1	0	cellular	fri	153	1	nonexistent	0
50	married	university.degree	1	0	cellular	fri	160	1	nonexistent	1
50	married	basic	1	0	telephone	wed	507	1	nonexistent	1
36	married	university.degree	1	1	cellular	fri	508	4	nonexistent	0
40	divorced	high.school	0	0	telephone	fri	155	2	nonexistent	0
47	married	basic	1	1	telephone	thu	93	1	nonexistent	0
33	single	high.school	1	0	cellular	tue	167	1	nonexistent	0
27	single	high.school	1	0	cellular	mon	112	1	nonexistent	0
60	married	university.degree	0	0	cellular	mon	430	2	nonexistent	0
37	married	university.degree	1	0	telephone	mon	215	1	nonexistent	0
35	married	high.school	1	0	telephone	tue	159	1	nonexistent	0
49	married	basic	1	0	cellular	wed	43	3	nonexistent	0
40	divorced	university.degree	0	0	telephone	wed	192	5	nonexistent	0
43	married	basic	1	0	cellular	tue	545	1	nonexistent	0
47	married	university.degree	0	0	cellular	wed	470	1	success	1
33	married	university.degree	0	0	cellular	mon	191	3	nonexistent	0
40	single	high.school	0	0	telephone	fri	97	1	nonexistent	0
58	married	basic	1	0	cellular	mon	86	2	nonexistent	0
46	divorced	professional.course	1	0	cellular	tue	387	5	nonexistent	0
38	married	basic	1	0	telephone	mon	221	2	nonexistent	0
47	divorced	high.school	0	0	telephone	wed	421	1	nonexistent	0
59	married	professional.course	1	1	cellular	fri	1241	1	nonexistent	0
35	married	basic	0	1	telephone	thu	98	1	nonexistent	0
29	single	university.degree	1	0	cellular	tue	112	5	nonexistent	0
50	married	professional.course	1	0	cellular	fri	381	1	failure	0
39	divorced	university.degree	1	0	cellular	thu	10	6	failure	0
32	single	professional.course	0	1	cellular	fri	6	4	nonexistent	0
31	married	university.degree	0	1	telephone	wed	125	2	nonexistent	0
24	married	high.school	1	0	telephone	mon	298	6	nonexistent	0
41	married	high.school	1	1	telephone	tue	31	1	nonexistent	0
22	single	high.school	1	0	telephone	mon	94	2	nonexistent	0
28	single	university.degree	0	0	cellular	mon	373	2	nonexistent	0
41	married	basic	1	0	telephone	wed	120	3	nonexistent	0
36	married	basic	0	0	cellular	thu	218	1	nonexistent	0
53	divorced	university.degree	1	0	cellular	thu	228	1	failure	0
28	married	basic	1	0	telephone	wed	143	1	nonexistent	0
62	divorced	high.school	0	0	cellular	mon	405	1	nonexistent	1
52	divorced	university.degree	1	1	cellular	tue	201	9	nonexistent	0
28	divorced	university.degree	1	0	cellular	thu	1148	1	nonexistent	1
29	single	basic	0	0	telephone	fri	69	2	nonexistent	0
39	divorced	basic	1	0	telephone	tue	182	6	nonexistent	0
39	single	university.degree	0	1	cellular	fri	125	1	nonexistent	1
60	married	professional.course	1	0	cellular	thu	571	1	nonexistent	1
33	married	professional.course	1	0	telephone	mon	390	3	nonexistent	0
32	married	basic	0	1	cellular	wed	188	2	nonexistent	0
49	married	professional.course	1	0	telephone	tue	214	1	nonexistent	0
31	married	high.school	0	0	telephone	wed	469	3	nonexistent	0
27	married	high.school	1	0	cellular	fri	189	2	nonexistent	0
38	married	high.school	0	0	cellular	tue	186	2	nonexistent	0
31	married	university.degree	0	0	cellular	thu	112	3	nonexistent	0
40	single	high.school	0	0	cellular	wed	94	4	nonexistent	0
28	married	high.school	1	0	cellular	tue	254	5	nonexistent	1
56	married	high.school	0	0	cellular	thu	276	1	nonexistent	0
35	single	university.degree	0	0	cellular	fri	330	2	nonexistent	0
56	married	basic	1	1	cellular	fri	62	2	failure	0
35	divorced	professional.course	1	0	cellular	tue	536	2	nonexistent	0
46	divorced	basic	1	0	cellular	fri	275	1	failure	0
32	married	basic	1	1	cellular	wed	230	1	nonexistent	0
34	divorced	basic	1	0	telephone	thu	271	5	nonexistent	0
56	divorced	basic	1	0	cellular	thu	212	1	failure	0
39	single	professional.course	0	0	cellular	mon	617	2	nonexistent	1
24	single	university.degree	1	0	cellular	tue	74	1	success	0
50	single	university.degree	1	0	telephone	fri	184	2	nonexistent	0
43	divorced	basic	0	0	cellular	mon	398	7	nonexistent	0
52	married	high.school	1	0	cellular	fri	293	3	nonexistent	0
59	married	university.degree	0	0	cellular	wed	119	4	nonexistent	0
27	married	basic	1	0	cellular	tue	259	1	nonexistent	0
33	married	basic	1	0	telephone	wed	41	1	nonexistent	0
25	single	high.school	0	0	cellular	mon	79	1	failure	0
47	married	professional.course	1	1	telephone	mon	132	5	nonexistent	0
31	single	high.school	1	0	telephone	tue	187	2	nonexistent	0
34	single	basic	0	0	telephone	mon	289	1	nonexistent	0
50	married	high.school	1	0	cellular	tue	90	1	nonexistent	0
31	married	university.degree	1	0	cellular	tue	64	6	nonexistent	0
45	divorced	basic	0	0	cellular	thu	296	1	nonexistent	0
35	married	professional.course	1	0	cellular	thu	390	2	nonexistent	0
59	married	basic	0	0	cellular	wed	340	1	failure	1
29	married	university.degree	0	1	cellular	wed	80	1	nonexistent	0
28	single	university.degree	1	0	telephone	thu	393	2	nonexistent	0
45	married	high.school	1	0	cellular	mon	527	1	nonexistent	0
47	single	university.degree	0	0	cellular	fri	115	2	nonexistent	0
41	married	university.degree	1	0	cellular	tue	92	1	nonexistent	0
42	married	high.school	0	0	cellular	wed	588	3	nonexistent	0
32	single	university.degree	1	0	cellular	tue	645	4	nonexistent	1
32	married	basic	1	0	cellular	fri	251	2	nonexistent	0
33	married	high.school	0	0	telephone	tue	328	1	nonexistent	0
34	married	university.degree	0	1	cellular	fri	208	4	nonexistent	0
59	married	basic	0	0	cellular	tue	77	6	nonexistent	0
31	married	university.degree	1	0	cellular	thu	210	2	nonexistent	0
24	single	university.degree	1	1	cellular	mon	74	1	nonexistent	0
27	single	basic	0	0	cellular	thu	284	1	nonexistent	0
37	married	high.school	1	0	cellular	fri	81	2	failure	0
53	married	university.degree	1	0	cellular	fri	1221	1	nonexistent	0
31	married	basic	1	0	telephone	wed	704	4	nonexistent	1
56	married	professional.course	0	0	cellular	fri	196	2	nonexistent	0
54	married	professional.course	0	0	cellular	tue	95	2	nonexistent	1
39	married	basic	1	1	cellular	thu	158	2	nonexistent	0
44	married	basic	1	0	cellular	wed	260	1	nonexistent	0
49	married	professional.course	1	1	telephone	mon	70	3	nonexistent	0
47	married	basic	0	1	telephone	thu	216	1	nonexistent	0
30	single	basic	0	0	cellular	fri	92	4	failure	0
29	single	high.school	0	0	cellular	wed	230	4	nonexistent	0
39	single	professional.course	1	0	telephone	mon	241	3	nonexistent	0
33	married	university.degree	1	0	telephone	fri	135	2	nonexistent	0
32	married	university.degree	0	0	telephone	thu	281	1	nonexistent	0
32	married	university.degree	1	0	cellular	thu	144	1	nonexistent	0
52	divorced	high.school	1	0	cellular	fri	127	2	nonexistent	0
28	divorced	high.school	0	1	cellular	fri	278	2	nonexistent	1
29	single	university.degree	1	0	cellular	wed	88	2	nonexistent	0
47	married	high.school	0	0	cellular	wed	282	1	nonexistent	0
36	married	high.school	0	0	telephone	tue	21	1	nonexistent	0
23	single	basic	0	0	cellular	thu	250	4	failure	1
59	divorced	basic	1	0	telephone	fri	135	2	nonexistent	0
45	single	high.school	1	0	cellular	wed	83	3	nonexistent	0
29	married	basic	0	0	cellular	thu	16	7	nonexistent	0
74	divorced	high.school	1	1	telephone	mon	88	6	nonexistent	0
66	married	basic	1	1	telephone	thu	1127	1	nonexistent	1
46	married	high.school	0	0	cellular	mon	504	1	failure	0
46	married	university.degree	1	0	cellular	thu	293	2	nonexistent	0
49	married	high.school	0	0	telephone	wed	139	1	nonexistent	0
28	single	university.degree	0	0	cellular	fri	292	3	nonexistent	0
34	single	university.degree	0	0	telephone	mon	409	4	nonexistent	0
43	married	basic	1	1	telephone	fri	818	2	nonexistent	0
45	married	basic	0	0	cellular	tue	157	5	nonexistent	0
46	divorced	professional.course	0	0	cellular	mon	78	1	nonexistent	0
36	married	university.degree	0	0	cellular	wed	226	2	nonexistent	0
44	married	basic	0	0	cellular	thu	107	1	nonexistent	0
30	married	university.degree	1	0	cellular	fri	103	1	nonexistent	0
42	married	professional.course	0	0	cellular	wed	88	2	nonexistent	0
48	divorced	university.degree	0	0	cellular	tue	1062	3	nonexistent	1
34	single	basic	1	0	cellular	thu	562	1	nonexistent	0
33	married	basic	0	0	telephone	fri	58	1	nonexistent	0
40	married	professional.course	1	0	cellular	thu	156	3	nonexistent	0
37	married	high.school	0	0	cellular	tue	157	4	nonexistent	0
30	single	professional.course	1	0	cellular	mon	191	1	nonexistent	0
33	divorced	university.degree	1	0	cellular	wed	63	1	nonexistent	0
32	single	high.school	1	0	cellular	tue	361	2	nonexistent	0
44	married	basic	1	0	telephone	mon	160	2	nonexistent	0
58	divorced	university.degree	1	0	telephone	fri	825	1	nonexistent	0
42	single	high.school	0	0	telephone	fri	207	4	nonexistent	0
46	married	basic	0	0	cellular	tue	630	2	nonexistent	0
37	married	high.school	0	0	cellular	fri	292	3	nonexistent	1
37	married	professional.course	1	0	telephone	thu	112	3	nonexistent	0
46	married	basic	0	0	cellular	wed	984	1	failure	1
46	married	high.school	0	0	cellular	thu	92	1	nonexistent	0
37	married	university.degree	0	0	cellular	mon	546	1	nonexistent	0
47	married	university.degree	0	0	telephone	mon	24	12	nonexistent	0
36	married	university.degree	0	0	telephone	mon	199	1	nonexistent	0
32	married	professional.course	1	0	cellular	thu	370	1	nonexistent	0
46	married	high.school	1	0	cellular	tue	435	5	nonexistent	0
51	divorced	university.degree	0	1	telephone	mon	112	2	nonexistent	0
24	single	basic	1	1	telephone	fri	57	1	nonexistent	0
53	married	basic	1	0	telephone	fri	168	3	nonexistent	0
46	married	basic	1	0	cellular	thu	113	4	nonexistent	0
35	single	high.school	1	0	cellular	tue	13	5	nonexistent	0
34	married	professional.course	1	1	cellular	thu	189	3	nonexistent	0
38	married	basic	0	0	cellular	wed	270	4	failure	0
35	single	professional.course	1	0	cellular	tue	114	2	nonexistent	0
32	married	high.school	1	0	telephone	fri	17	9	nonexistent	0
38	married	basic	0	0	cellular	tue	213	1	nonexistent	0
44	divorced	university.degree	1	0	telephone	mon	96	8	nonexistent	0
37	single	professional.course	0	0	telephone	fri	394	2	nonexistent	0
59	married	professional.course	0	0	cellular	fri	218	3	success	1
35	married	high.school	0	0	cellular	fri	451	1	nonexistent	0
30	single	university.degree	1	0	cellular	tue	386	3	nonexistent	0
33	single	professional.course	0	0	cellular	mon	266	2	nonexistent	0
43	married	basic	1	1	telephone	tue	249	3	failure	0
41	married	university.degree	1	1	telephone	wed	802	3	nonexistent	0
49	married	university.degree	1	1	telephone	mon	16	1	nonexistent	0
30	married	professional.course	1	1	cellular	thu	267	2	nonexistent	0
45	divorced	basic	1	0	cellular	wed	112	1	nonexistent	0
30	single	university.degree	1	0	cellular	thu	531	1	failure	1
41	married	basic	1	0	cellular	mon	238	1	nonexistent	0
53	married	university.degree	1	0	cellular	fri	111	2	nonexistent	0
29	single	university.degree	0	1	cellular	tue	73	1	nonexistent	0
45	married	university.degree	0	0	telephone	thu	65	1	nonexistent	0
24	single	basic	1	0	cellular	fri	389	1	nonexistent	0
43	single	university.degree	0	1	cellular	thu	306	3	nonexistent	0
45	married	basic	1	0	telephone	mon	252	2	nonexistent	0
34	married	high.school	0	0	telephone	fri	453	2	nonexistent	0
35	single	basic	1	0	cellular	mon	83	2	failure	0
25	single	basic	0	0	cellular	fri	72	2	failure	0
30	single	university.degree	1	1	cellular	wed	131	3	nonexistent	0
30	single	basic	1	0	telephone	fri	72	3	nonexistent	0
37	divorced	university.degree	1	0	cellular	mon	442	1	nonexistent	1
58	married	basic	0	0	cellular	tue	114	1	nonexistent	0
34	single	high.school	1	0	cellular	tue	168	2	nonexistent	0
34	married	basic	0	0	cellular	thu	263	1	failure	0
43	married	professional.course	1	0	cellular	wed	78	7	nonexistent	0
30	single	professional.course	0	0	cellular	mon	162	2	failure	0
35	married	basic	0	0	telephone	thu	241	4	nonexistent	0
33	single	university.degree	0	0	cellular	wed	154	1	nonexistent	0
45	married	basic	1	0	telephone	fri	37	4	nonexistent	0
28	married	high.school	0	1	cellular	fri	200	3	nonexistent	0
29	single	professional.course	0	0	cellular	fri	95	2	nonexistent	0
31	married	university.degree	1	0	cellular	thu	95	1	nonexistent	0
27	single	university.degree	1	0	cellular	thu	530	1	success	1
41	married	basic	1	0	cellular	fri	432	1	nonexistent	0
29	single	high.school	1	0	telephone	thu	430	1	nonexistent	0
24	single	basic	1	1	cellular	fri	68	4	failure	0
34	single	university.degree	1	0	cellular	tue	145	1	nonexistent	0
58	married	university.degree	0	0	cellular	thu	289	1	success	1
52	married	basic	1	0	cellular	tue	106	1	nonexistent	0
30	single	university.degree	0	0	cellular	fri	585	4	failure	0
39	married	university.degree	0	0	telephone	fri	208	2	nonexistent	0
39	married	high.school	0	0	telephone	mon	232	3	nonexistent	0
32	married	university.degree	1	0	cellular	wed	236	3	nonexistent	0
36	married	basic	1	1	telephone	wed	55	1	nonexistent	0
30	married	university.degree	1	1	cellular	thu	739	2	nonexistent	1
34	married	high.school	1	0	cellular	wed	133	1	failure	0
34	single	high.school	0	0	telephone	wed	194	3	nonexistent	0
35	married	university.degree	0	0	cellular	tue	117	2	nonexistent	0
39	married	high.school	1	0	telephone	thu	582	1	nonexistent	0
29	married	high.school	1	0	cellular	fri	365	3	nonexistent	1
35	single	basic	1	0	cellular	wed	112	1	nonexistent	0
46	married	professional.course	0	0	cellular	tue	163	2	nonexistent	0
35	single	professional.course	0	0	cellular	wed	161	1	nonexistent	0
23	single	basic	0	0	cellular	tue	246	1	nonexistent	0
49	married	university.degree	0	0	cellular	wed	155	1	nonexistent	0
33	single	high.school	0	0	cellular	tue	399	1	nonexistent	0
41	divorced	professional.course	1	0	cellular	wed	122	4	nonexistent	0
48	married	professional.course	0	1	telephone	tue	200	2	nonexistent	0
43	married	professional.course	1	0	telephone	wed	255	1	nonexistent	0
76	married	university.degree	1	0	cellular	thu	344	1	failure	0
54	married	high.school	0	0	cellular	wed	28	10	nonexistent	0
43	married	high.school	0	0	cellular	thu	345	1	nonexistent	0
27	married	basic	0	0	telephone	tue	19	9	nonexistent	0
55	married	basic	0	1	telephone	thu	103	2	nonexistent	0
37	single	university.degree	1	0	cellular	tue	178	2	nonexistent	0
29	single	professional.course	0	1	cellular	fri	127	1	success	0
37	single	basic	0	0	cellular	tue	348	1	nonexistent	0
30	married	high.school	1	1	telephone	mon	342	9	nonexistent	0
29	single	high.school	1	0	cellular	wed	126	1	nonexistent	0
30	single	basic	1	0	cellular	thu	71	2	nonexistent	0
25	single	high.school	1	1	cellular	fri	137	4	nonexistent	0
34	single	high.school	0	0	cellular	mon	264	1	nonexistent	0
58	married	basic	1	1	cellular	wed	184	1	failure	0
26	single	high.school	1	0	telephone	mon	223	2	nonexistent	0
54	married	professional.course	0	0	cellular	tue	1855	1	nonexistent	1
22	single	university.degree	1	0	cellular	mon	194	2	failure	1
48	married	basic	0	0	telephone	mon	607	1	nonexistent	1
53	married	professional.course	1	0	cellular	thu	100	1	failure	0
55	married	basic	1	1	telephone	tue	266	2	nonexistent	0
59	divorced	high.school	1	0	telephone	fri	138	2	nonexistent	0
52	married	basic	0	1	telephone	thu	71	2	nonexistent	0
36	married	basic	0	0	cellular	thu	115	3	nonexistent	0
